random_state,metric,ACC,ROC-AUC,RP-AUC
199999141,2.922067358502738,0.9786821705426356,0.9780252080962709,0.9653599798638312
199999140,2.925446557841814,0.9753347427766033,0.9761519059203171,0.9739599091448937
199999139,2.829463911536178,0.954721634954193,0.9524515894496498,0.9222906871323353
199999138,2.9341956822971706,0.9806201550387597,0.9805488811479594,0.9730266461104515
199999137,2.7471263593860122,0.9113812544045102,0.9157551846659878,0.9199899203155144
199999136,2.86718977347311,0.9649400986610289,0.963213833079775,0.9390358417323061
199999135,2.943973082004422,0.9844961240310077,0.9841037605479848,0.9753731974254295
199999134,2.8548310302074493,0.9614164904862579,0.959588488535097,0.9338260511860944
199999133,2.9248837141281703,0.9799154334038055,0.9791236426744884,0.9658446380498765
199999132,1.7190221031480242,0.5507399577167019,0.573007367716008,0.5952747777153142
199999131,2.9225692250504385,0.9739252995066948,0.9749228742807202,0.9737210512630234
199999130,2.93991410843316,0.9818534178999295,0.981942123963876,0.9761185665693545
199999129,2.8848045652955876,0.9600070472163496,0.9618787302330329,0.962918787846205
199999128,2.8442788273630333,0.9582452431289641,0.9563901677468833,0.9296434164871858
199999127,2.942082673419058,0.9815010570824524,0.9819204615342478,0.9786611548023578
199999126,2.946569087251382,0.9850246652572234,0.9847166579103972,0.9768277640837612
199999125,2.929972756715557,0.9811486962649754,0.9804616089458364,0.9683624515047454
199999124,2.1630796749012973,0.7496476391825229,0.7358736059479554,0.6775584297708191
199999123,2.5514227834248873,0.8750880902043693,0.8682156133828997,0.8081190798376184
199999122,2.8724571592683814,0.9564834390415786,0.9583086622329233,0.9576650579938792
199999121,2.8663161258493473,0.9644115574348132,0.9627851908659244,0.9391193775486096
199999120,2.918493951154134,0.9779774489076815,0.9771895860981981,0.9633269161482543
199999119,2.881377873238121,0.9594785059901338,0.9611921308111958,0.9607072364367912
199999118,2.805551138593189,0.9323467230443975,0.935552528901914,0.9376518866468775
199999117,2.940770350132814,0.9827343199436223,0.9826135347856291,0.9754224954035625
199999116,2.9405757257104703,0.9809725158562368,0.9814181172609725,0.978185092593261
199999115,2.938982053746914,0.9834390415785764,0.9828963913380161,0.9726466208303213
199999114,1.83060978347355,0.631430584918957,0.6111524163568773,0.5880267821977156
199999113,2.938589708647168,0.9827343199436223,0.9823924286073548,0.9734629600961912
199999112,2.9467292284225275,0.983262861169838,0.983558091415453,0.9799082758372364
199999111,2.8791288650851197,0.9584214235377027,0.9602611443240698,0.960446297223347
199999110,2.912066236542495,0.9767441860465116,0.9757042157080004,0.9596178347879831
199999109,2.860460546424175,0.9631782945736435,0.9613366715054393,0.9359455803450921
199999108,1.7602143335565976,0.5651867512332629,0.5867381111855325,0.6082894711378022
199999107,2.887512934765451,0.9702255109231853,0.9688453178027823,0.9484421060394833
199999106,2.924251996701304,0.9755109231853418,0.9761535243777031,0.9725875491382591
199999105,2.89465836933847,0.9635306553911205,0.965209266540012,0.9659184474073376
199999104,2.9018992663158296,0.9725158562367865,0.9718881421852164,0.9574952678938268
199999103,2.9336073781779044,0.9783298097251586,0.9789616724391648,0.976315896013581
199999102,2.942826917770665,0.983262861169838,0.983171155603473,0.9763929009973542
199999101,1.849281000287584,0.6383016208597604,0.6184014869888476,0.592577892438976
199999100,2.8480100849510315,0.9591261451726568,0.9573748123211916,0.9315091274571834
199999099,2.9323503232137433,0.97815362931642,0.9787205222886481,0.9754761716086755
199999098,2.9044088860553705,0.9733967582804792,0.9727253826406751,0.9582867451342162
199999097,2.867721284229708,0.965292459478506,0.96349345271739,0.9389353720338122
199999096,2.950752559633405,0.9841437632135307,0.9845427359897614,0.9820660604301129
199999095,2.9495658640707685,0.9848484848484849,0.9848992946015731,0.9798180846207106
199999094,2.8534909622114597,0.9499647639182522,0.9520762318328159,0.9514499664603913
199999093,2.9567141838949915,0.9864341085271318,0.9866642846293857,0.9836157907384739
199999092,2.9337318817591456,0.9785059901338972,0.9790922695005441,0.9761336221247042
199999091,2.872756011623239,0.9661733615221987,0.9646255014105478,0.9419571486904926
199999090,2.9326687893897234,0.9778012684989429,0.978514604710458,0.9763529161803226
199999089,2.949682092145074,0.9844961240310077,0.9846749515085269,0.9805110166055395
199999088,2.8756527720990492,0.9661733615221987,0.9649571606779593,0.9445222498988912
199999087,2.878299096475347,0.9667019027484144,0.9655884835552281,0.9460087101717047
199999086,2.8792421972915685,0.9635306553911205,0.9636615232920916,0.9520500186083564
199999085,2.9186011064161725,0.9770965468639887,0.9766287283655822,0.9648758311866016
199999084,2.877245693808104,0.9675828047921071,0.9660203626838506,0.9436425263321463
199999083,2.906358222751862,0.9686398872445384,0.9697888784588301,0.9679294570484933
199999082,2.811889123843632,0.9346370683579986,0.9377109285712507,0.9395411269143827
199999081,2.8910666011107375,0.9624735729386892,0.9641493014488928,0.9644437267231558
199999080,2.7986735960568776,0.9295278365045807,0.9329839125335829,0.9361618470187141
199999079,2.069464094773555,0.6737138830162086,0.6898677097832014,0.7058825019741454
199999078,2.889827992383354,0.961768851303735,0.9635532111439505,0.9645059299356684
199999077,2.7411600884637446,0.930584918957012,0.9268210758010742,0.8837540937056583
199999076,2.4684100381243925,0.8495419309372798,0.8412639405204461,0.7776041666666667
199999075,2.931693107079087,0.9790345313601128,0.9792445289915517,0.9734140467274226
199999074,2.9300911279969677,0.9770965468639887,0.9777895358015225,0.9752050453314562
199999073,2.7986268271476944,0.9460887949260042,0.943435910332481,0.9091021218892094
199999072,2.9332391826094,0.9778012684989429,0.9785698812550265,0.9768680328554304
199999071,2.775611826324689,0.9400986610288936,0.9369319525816886,0.8985812127141068
199999070,2.916350456482764,0.9718111346018323,0.9728950716727629,0.9716442502081687
199999069,2.932288899894533,0.9783298097251586,0.9788326938351711,0.9751263963342033
199999068,2.7923492753287142,0.9448555320648344,0.9418952633977147,0.905598479866165
199999067,2.9399026161567465,0.9825581395348837,0.9824092356648251,0.9749352409570378
199999066,2.8626200510206647,0.9638830162085976,0.9620248893846626,0.9367121454274044
199999065,2.8144008256828266,0.9355179704016914,0.9385481690267095,0.9403346862544258
199999064,2.911068751069236,0.9702255109231853,0.9713143367935123,0.9695289033525384
199999063,2.9119727476627437,0.9698731501057083,0.9711636957598907,0.9709359017971448
199999062,2.93679489299444,0.9827343199436223,0.9822081734587927,0.9718523995920252
199999061,2.945473604159612,0.9843199436222692,0.9841389931203112,0.9770146674170315
199999060,2.9304865123588084,0.9765680056377731,0.9774714466768091,0.9764470600442263
199999059,2.761725325794998,0.9362226920366455,0.9328427332508336,0.8926599005075188
199999058,2.9281535915715518,0.9772727272727273,0.9777174521994836,0.9731634120993409
199999057,2.913059041271172,0.9733967582804792,0.9736282328686285,0.9660340501220641
199999056,2.825103858936015,0.9388653981677237,0.94184023584659,0.9443982249217012
199999055,2.943833167035446,0.9843199436222692,0.9839731634866055,0.9755400599265713
199999054,2.5786855292157593,0.8527131782945736,0.859884417243294,0.8660879336778917
199999053,2.94292582672525,0.9807963354474982,0.9815270518927236,0.9806024393850279
199999052,2.823702621087456,0.9533121916842847,0.9508908985426414,0.9194995308605296
199999051,2.9332391826094,0.9778012684989429,0.9785698812550265,0.9768680328554304
199999050,2.9285805347357003,0.9783298097251586,0.9784641835380475,0.9717865414724941
199999049,2.8851811751240675,0.9695207892882312,0.9681386744087028,0.9475217114271333
199999048,2.6486553057427074,0.9039816772374912,0.8987541613029328,0.8459194672022836
199999047,2.9336920181225894,0.9776250880902043,0.9784945607382157,0.9775723692941692
199999046,2.90656580156675,0.9681113460183227,0.9694523638192606,0.9690020917291667
199999045,2.8965690195372704,0.9649400986610289,0.966346170605328,0.9652827502709137
199999044,2.8968415004672448,0.9728682170542635,0.9715597198325768,0.9524135635804043
199999043,2.9364401090879406,0.9818534178999295,0.9815920391816084,0.9729946520064024
199999042,2.9209873543869573,0.9790345313601128,0.97813899810018,0.9638138249266647
199999041,2.7953514046077936,0.9282945736434108,0.9318302014107968,0.935226629553586
199999040,2.90118332234045,0.9732205778717407,0.9722631263118843,0.9556996181568247
199999039,2.928437020208662,0.9797392529950669,0.9793799814250891,0.9693177857885058
199999038,2.920433126106616,0.9746300211416491,0.975187305318251,0.970615799646716
199999037,2.9349265008646794,0.9806201550387597,0.9806225832073842,0.9736837626185355
199999036,2.9278634719233185,0.9790345313601128,0.9788575931795716,0.9699713473836344
199999035,2.9128166225959857,0.9758632840028189,0.9752170600348093,0.9617362785583572
199999034,2.761923790513586,0.9168428470754052,0.9208723734304077,0.924208570007773
199999033,2.798981979577892,0.9297040169133193,0.9331329351098185,0.9361450275547541
199999032,2.9114119946785935,0.976215644820296,0.9752939990090062,0.9599023508492914
199999031,2.851944437366453,0.9608879492600423,0.958920314628116,0.9321361734782946
199999030,2.8960034293596646,0.9725158562367865,0.9712432491652494,0.9522443239576285
199999029,2.9305357270658394,0.9779774489076815,0.9784240955935631,0.974134182564595
199999028,2.7287143791041366,0.927061310782241,0.9231036036821151,0.8785494646397806
199999027,2.8836068419731755,0.9596546863988724,0.9615254085359933,0.9624267470383095
199999026,2.8903470939753944,0.971106412966878,0.9697194092879535,0.9495212717205628
199999025,2.8921038328045707,0.963706835799859,0.9650819063934046,0.9633150906113073
199999024,2.8623538100873525,0.9541930937279774,0.9557817522664629,0.9523789640929121
199999023,2.922665863420514,0.9795630725863284,0.9786597678883115,0.9644430229458745
199999022,2.9176518034462835,0.9763918252290346,0.9760694890903523,0.9651904891268966
199999021,2.927136291581048,0.9800916138125441,0.9794753459141421,0.9675693318543621
199999020,2.9484870676991477,0.9853770260747005,0.9851436816668617,0.9779663599575855
199999019,2.6973942819235193,0.8939393939393939,0.8991778236479032,0.9042770643362223
199999018,2.925278449652325,0.9795630725863284,0.9789361506111545,0.9667792264548423
199999017,2.9370082458767555,0.9825581395348837,0.9821144274271258,0.972335678914746
199999016,2.8778870031824777,0.9675828047921071,0.9660940647432754,0.9442101336470949
199999015,2.9071987451495556,0.9756871035940803,0.9744968464980316,0.9570147950574437
199999014,2.8948293727646326,0.9719873150105708,0.9707777559216866,0.952064301832375
199999013,2.668178995009035,0.8838971106412967,0.8895780059111044,0.8947038784566339
199999012,2.9035148421831645,0.9719873150105708,0.9717174571793525,0.959810069993241
199999011,2.9476388423265623,0.9823819591261451,0.9830525102274057,0.9822043729730113
199999010,2.848722195804468,0.9601832276250881,0.9581031181448991,0.9304358500344809
199999009,2.7633155688991264,0.9171952078928823,0.9212441206423034,0.9248762403639403
199999008,2.100149749226908,0.7279774489076815,0.7130111524163569,0.6591611479028697
199999007,2.9477338522410754,0.983615221987315,0.9838929875976365,0.9802256426561237
199999006,2.8788540793174002,0.9675828047921071,0.9662046178324124,0.9450666566928805
199999005,2.9481354384152865,0.9846723044397463,0.9846397189362005,0.9788234150393395
199999004,2.625559059793577,0.8687455954897816,0.8752327466217815,0.8815807176820143
199999003,2.889519024684989,0.9709302325581395,0.9695151101671493,0.9490736819597004
199999002,2.945034324543732,0.9827343199436223,0.9830373216273215,0.9792626829727886
199999001,2.9501445378972733,0.9853770260747005,0.9853095113005675,0.9794580005220055
199999000,2.9183597863120267,0.9725158562367865,0.9735648640371298,0.9722790660381107
199998999,2.8494475803720505,0.9476744186046512,0.9501389383417534,0.9516342234256456
199998998,2.9478007278419804,0.9839675828047921,0.9841357562055392,0.9796973888316493
199998997,2.907379045469697,0.9684637068357999,0.969768834486588,0.9691465041473089
199998996,2.9526037532013687,0.9864341085271318,0.9862589233025495,0.9799107213716874
199998995,2.9048566187573552,0.9749823819591261,0.9737902031039523,0.9560840336942769
199998994,2.949240788133237,0.9841437632135307,0.9843953318709119,0.9807016930487945
199998993,2.788741406711593,0.9261804087385482,0.929765547773127,0.9327954501999179
199998992,2.933170302693106,0.9811486962649754,0.980793268213248,0.9712283382148829
199998991,2.9333736132332273,0.9802677942212826,0.9802324104806321,0.9728734085313125
199998990,2.8702494864160233,0.965292459478506,0.963788260955089,0.9411687659824286
199998989,2.9246829576860742,0.9739252995066948,0.9751255549441383,0.9756321032352412
199998988,2.8846890192146604,0.959830866807611,0.9617481331716534,0.9631100192353959
199998987,2.9241889000269365,0.9799154334038055,0.9790499406150636,0.9652235260080673
199998986,2.8713312099609745,0.9559548978153629,0.9578431689893605,0.9575331431562513
199998985,2.8155344740682735,0.9511980267794221,0.9486051387266973,0.915731308562154
199998984,2.9181692466058395,0.9725158562367865,0.9735464385222736,0.9721069518467791
199998983,2.8799419365006993,0.9587737843551797,0.9605776149913972,0.9605905371541225
199998982,2.9247302480024415,0.9797392529950669,0.9789930456131091,0.9659979493942656
199998981,2.94702865484359,0.9846723044397463,0.9845291658470632,0.9778271845567806
199998980,2.943833167035446,0.9843199436222692,0.9839731634866055,0.9755400599265713
199998979,2.389149363697254,0.7857646229739254,0.796383121232418,0.8070016194909106
199998978,2.0859629800931585,0.7230443974630021,0.7078066914498141,0.6551118911803423
199998977,2.9427429873927435,0.9829105003523608,0.9829283869955704,0.9769041000448122
199998976,2.871829402975857,0.9663495419309373,0.9646271198679338,0.9408527411769863
199998975,2.913239861415235,0.9770965468639887,0.9760575374050402,0.9600857771462062
199998974,2.9166193441285566,0.976215644820296,0.9758467644546918,0.964556934853569
199998973,2.8582969715961046,0.9508456659619451,0.953134578466549,0.9543167271676105
199998972,2.721520021831998,0.9249471458773785,0.920909971440452,0.8756629045141674
199998971,2.9105006055632705,0.9702255109231853,0.9712590602489437,0.9690160343911414
199998970,2.723128066188923,0.9031007751937985,0.9078482733549625,0.9121790176401618
199998969,2.901718441897697,0.9679351656095843,0.9688611288864764,0.9649221474016361
199998968,2.941791031916971,0.9823819591261451,0.9824813192668638,0.9769277535239622
199998967,2.7890294810233502,0.9439746300211417,0.9409474698531188,0.90410738114909
199998966,2.9069490676285503,0.9702255109231853,0.970908975466676,0.9658145812386891
199998965,2.6883365887256265,0.9156095842142353,0.9109665427509294,0.8617604617604617
199998964,2.1148962992762743,0.7330866807610994,0.7184014869888475,0.6634081315263275
199998963,2.938072125865167,0.9795630725863284,0.9802259366510879,0.9782831166277508
199998962,2.910824800136612,0.9698731501057083,0.9710531426707535,0.9698985073601502
199998961,2.9102150197217096,0.9732205778717407,0.9732212530844062,0.9637731887655628
199998960,2.8908219629004863,0.970754052149401,0.9695503427394756,0.9505175680116099
199998959,2.9351990305637776,0.97815362931642,0.9789969050114911,0.9780484962358663
199998958,2.7491357362625335,0.9120859760394644,0.9164249770303547,0.9206247831927141
199998957,2.9342212689855627,0.9822057787174067,0.9815952760963804,0.9704202141717757
199998956,2.9381696819074996,0.9822057787174067,0.9820006374232166,0.9739632657668764
199998955,2.458982895287461,0.8465468639887245,0.8381409402490434,0.7742950910496933
199998954,2.896832044520033,0.9725158562367865,0.9713353767395303,0.952980811543716
199998953,2.9117808448194893,0.9698731501057083,0.9711452702450344,0.9707624244687465
199998952,2.9512815483081636,0.9859055673009162,0.9857750045441304,0.9796009764631172
199998951,2.9242672373034657,0.9744538407329105,0.9754436440688516,0.9743697525017033
199998950,2.8840304355204536,0.9693446088794926,0.9678975242581863,0.9467883023827743
199998949,2.926785991433907,0.9790345313601128,0.9787470400904343,0.9690044199833598
199998948,2.820475545323297,0.952431289640592,0.9499615305129017,0.9180827251698034
199998947,2.9436149673093515,0.9830866807610994,0.9831326861163746,0.9773956004318775
199998946,2.421351540136394,0.8347427766032417,0.8256505576208178,0.7609582059123343
199998945,2.7888571311993466,0.9263565891472868,0.9298961448345066,0.9326043972175531
199998944,2.9583454681079826,0.9871388301620859,0.9872972259640403,0.9839094119818563
199998943,2.8808443630595386,0.9681113460183227,0.9667622386502563,0.9459707783909598
199998942,2.9495389505343192,0.9862579281183932,0.985833518003471,0.9774475044124549
199998941,2.6738983790110122,0.8858350951374208,0.8914383604279699,0.8966249234456214
199998940,2.8319088957565843,0.9554263565891473,0.9531766583585856,0.9233058808088516
199998939,2.7749847077971532,0.9214235377026074,0.9252260237987935,0.9283351462957522
199998938,2.932879056661309,0.9772727272727273,0.9781780900708884,0.9774282393176932
199998937,2.944936819098759,0.983615221987315,0.9836166048747937,0.97770499223665
199998936,2.9374484261883986,0.9792107117688513,0.9799278914986169,0.9783098229209305
199998935,2.9371187125652556,0.9813248766737139,0.9813108010866074,0.9744830348049345
199998934,2.919515976449744,0.97815362931642,0.9774123107338584,0.9639500363994652
199998933,2.8828240063030357,0.9684637068357999,0.967207687921577,0.947152611545659
199998932,2.9204335282339375,0.9778012684989429,0.977280095215093,0.9653521645199018
199998931,2.9040367062482315,0.9739252995066948,0.9730250462505322,0.9570863604910046
199998930,2.613870177834946,0.8937632135306554,0.8879550666430953,0.8321518976611951
199998929,2.899565796555348,0.9651162790697675,0.9667531503895503,0.9676963670960301
199998928,2.906831501492565,0.9679351656095843,0.9693586177875937,0.969537718095387
199998927,2.800830242229255,0.9466173361522199,0.9440303821800372,0.9101825238969977
199998926,2.5203750093974664,0.8319238900634249,0.840217670068747,0.8482334492652943
199998925,2.877912716022578,0.9591261451726568,0.9606177029358817,0.9581688679140393
199998924,2.86718977347311,0.9649400986610289,0.963213833079775,0.9390358417323061
199998923,2.9104320014245144,0.9755109231853418,0.9747347597337762,0.9601863185053965
199998922,2.8288515586730223,0.9404510218463706,0.9432735666069912,0.9451269702196604
199998921,2.929817616825649,0.9785059901338972,0.9787053336885639,0.9726062930031878
199998920,2.9053697010905712,0.9677589852008457,0.969099042122221,0.9685116737675047
199998919,2.907552467945768,0.9689922480620154,0.9701422001558698,0.9684180197278828
199998918,2.695887249280394,0.8934108527131783,0.8986754793746281,0.9038009171925876
199998917,2.887185037901565,0.96723044397463,0.9669015504821757,0.9530530434447593
199998916,2.9324632924177196,0.9795630725863284,0.9796731712054021,0.9732270486259889
199998915,2.831076081477997,0.9420366455250176,0.9445594932485427,0.9444799427044367
199998914,2.8457176454523974,0.9591261451726568,0.9570984295983487,0.9294930706813919
199998913,2.755278068157108,0.9143763213530656,0.9185649511848353,0.9223367956192072
199998912,2.89300269869366,0.9633544749823819,0.9649312653597829,0.9647169583514951
199998911,2.9229194153792215,0.9788583509513742,0.9782295072170749,0.9658315572107724
199998910,2.940964755847647,0.9804439746300211,0.9811000281362593,0.9794207530813663
199998909,2.903017085250308,0.974277660324172,0.9731388362544415,0.9556005886716944
199998908,2.924915774248783,0.974277660324172,0.975386749066897,0.9752513648577138
199998907,2.9374027549515085,0.9809725158562368,0.9811048835084172,0.9753253555868543
199998906,2.921976414917677,0.9795630725863284,0.9785860658288867,0.9638272765024618
199998905,2.8439124722736473,0.9585976039464411,0.956559234295361,0.9287556340318449
199998904,2.9123317972219693,0.9704016913319239,0.9715554869440287,0.9703746189460168
199998903,2.942533812291291,0.9823819591261451,0.9825550213262885,0.9775968318388574
199998902,2.9435896213014607,0.9820295983086681,0.9824228058075231,0.9791372171852695
199998901,2.887459433635492,0.9619450317124736,0.9634442765121993,0.9620701254108194
199998900,2.9381696819074996,0.9822057787174067,0.9820006374232166,0.9739632657668764
199998899,2.9191877092843694,0.9779774489076815,0.9772632881576229,0.9639469722190653
199998898,2.9355098762827243,0.9783298097251586,0.9791459275877266,0.978034138969839
199998897,2.9195440055176594,0.9767441860465116,0.9764965128468167,0.9663033066243313
199998896,2.7891290586869224,0.9261804087385482,0.9298023988028395,0.9331462511455345
199998895,2.776974694129735,0.9406272022551092,0.9374158713401077,0.8989316205345182
199998894,2.5655859661392624,0.8477801268498943,0.8552879982670056,0.8625178410223624
199998893,2.8280821474164997,0.9404510218463706,0.9431998645475664,0.9444312610225623
199998892,2.881597473440997,0.9589499647639183,0.9608556161716263,0.9617918925054525
199998891,2.909217805416594,0.9758632840028189,0.9748301242228292,0.9585243971909455
199998890,2.9025350191154695,0.9714587737843552,0.9712703894506458,0.9598058558804686
199998889,2.8576780610116757,0.950493305144468,0.9528365333140779,0.9543482225531298
199998888,2.951761303700291,0.985553206483439,0.9855875124807963,0.9806205847360558
199998887,2.2724816251956694,0.7864693446088795,0.774721189591078,0.7112910909957122
199998886,2.9347067083066687,0.9800916138125441,0.9802492175381022,0.9743658769560223
199998885,2.9564118276586306,0.9873150105708245,0.9872251423620017,0.9818716747258045
199998884,2.956040273489589,0.9873150105708245,0.9871882913322894,0.9815369715864751
199998883,2.8713013898461806,0.9659971811134602,0.964347500230319,0.9409567085024013
199998882,2.95006815376001,0.9850246652572234,0.9850667426926648,0.9799767458101217
199998881,2.8872151891226827,0.9615926708949964,0.9631830823894406,0.9624394358382456
199998880,1.6101705360297829,0.5484496124031008,0.5236059479553903,0.5381149756712921
199998879,2.9092691534224717,0.9689922480620154,0.9703080297895756,0.9699688755708806
199998878,2.7256066784344855,0.9260042283298098,0.9220804896207083,0.8775219604839672
199998877,2.0832217012726053,0.6784707540521494,0.6944072337575351,0.7103437134629209
199998876,2.916125219765729,0.9774489076814659,0.9765951142506418,0.9620811978336211
199998875,2.8911419741877835,0.9622973925299507,0.9640371299023697,0.9648074517554631
199998874,2.1450690754629163,0.7434813248766737,0.7293680297397769,0.6722197208464655
199998873,2.273107836570663,0.7450669485553206,0.7577026121902211,0.7703382758251214
199998872,2.8055961305468964,0.9326990838618746,0.9357952975098165,0.9371017491752052
199998871,2.513033959144959,0.8292811839323467,0.8377243742172269,0.8460284009953851
199998870,2.5112237261598542,0.8627554615926709,0.8552413119962552,0.793226952570928
199998869,2.9630569369650543,0.9892529950669485,0.9891776244531483,0.9846263174449575
199998868,2.873785089166767,0.9651162790697675,0.9640814507354021,0.9445873593615975
199998867,2.9368290723038832,0.9825581395348837,0.9820960019122696,0.9721749308567299
199998866,2.81582132800055,0.9511980267794221,0.9486419897564098,0.9159813114647177
199998865,2.812660434484345,0.9346370683579986,0.9377846306306755,0.9402387354956709
199998864,2.868268391720478,0.9647639182522904,0.9632306401372451,0.9402738333309422
199998863,2.8140909384200326,0.9353417899929528,0.9383991464504741,0.9403500019766055
199998862,2.9420061103260187,0.9829105003523608,0.9828546849361455,0.9762409250375121
199998861,2.858950609861362,0.9520789288231148,0.9540303323813484,0.9528413486568987
199998860,2.860113811658145,0.9515503875968992,0.9537859453160598,0.9547774787451857
199998859,1.5658070997990623,0.49700493305144466,0.5219356999330208,0.5468664668145968
199998858,2.936180683666508,0.9795630725863284,0.980041681502526,0.9765759295776536
199998857,2.918224602337408,0.9728682170542635,0.9737892071301764,0.9715671781529679
199998856,2.9052211952692413,0.9723396758280479,0.9721260554209608,0.9607554640202328
199998855,2.926512580915002,0.9795630725863284,0.9790651292151477,0.9678843791135261
199998854,2.723003403405614,0.9252995066948555,0.9213185696820603,0.8763853270286984
199998853,2.821410867652579,0.9526074700493306,0.950184255148562,0.9186191424546863
199998852,2.9345740365501833,0.9799154334038055,0.9801186204767228,0.9745399826696551
199998851,2.93718530655357,0.9799154334038055,0.9803765776847095,0.9768932954650551
199998850,2.719805578528172,0.9018675123326286,0.9066945622321764,0.9112435039633673
199998849,2.8726467850273285,0.9665257223396758,0.964831418988738,0.9412896436989147
199998848,2.9000354182414503,0.9658210007047217,0.9672755386350678,0.9669388789016611
199998847,2.795674879210412,0.9457364341085271,0.9428430569423107,0.9070953881595742
199998846,2.6144643187739747,0.8939393939393939,0.8881409402490432,0.8323839845855376
199998845,2.882511151256184,0.9686398872445384,0.9672830084383879,0.946588255573258
199998844,2.9375023584669733,0.9795630725863284,0.9801706601065194,0.9777686257741256
199998843,2.9368492585384347,0.9809725158562368,0.9810496069638487,0.9748271357183492
199998842,2.9045223279975354,0.9748062015503876,0.9736411805277169,0.9560749459194309
199998841,2.808610382274013,0.9492600422832981,0.946578954576126,0.912771385414589
199998840,2.470758160005869,0.8146582100070472,0.8237709061120421,0.8323290438867794
199998839,2.9208278534303256,0.9751585623678647,0.9755790965023892,0.9700901945600717
199998838,2.838247989275871,0.9441508104298802,0.946679423430781,0.9474177554152098
199998837,2.2108348494758427,0.7658562367864693,0.7529739776951673,0.6920046349942063
199998836,2.871860189693383,0.9556025369978859,0.9576556769260266,0.9586019757694706
199998835,2.949743100141026,0.9843199436222692,0.9845627799620036,0.9808603765567531
199998834,2.948677030422844,0.983615221987315,0.9839851151719177,0.9810766932636112
199998833,2.9444345478111047,0.9834390415785764,0.9834491567837019,0.9775463494488263
199998832,2.774346168536805,0.9397463002114165,0.9365602053697927,0.8980396629555957
199998831,2.8117513244544385,0.9503171247357294,0.9476020686375327,0.9138321310811764
199998830,2.8144625330602704,0.9510218463706835,0.9483639885761808,0.9150766981134062
199998829,2.942649167863255,0.9815010570824524,0.9819757380788163,0.9791723727019863
199998828,2.9337415139494114,0.9779774489076815,0.9787373293461183,0.9770267356956113
199998827,2.8515298974153014,0.9610641296687809,0.9589772096300705,0.9314885581164498
199998826,2.9267200144731476,0.9793868921775899,0.9789713831834809,0.9683617391120766
199998825,2.9545177813143066,0.9862579281183932,0.9863310069045883,0.9819288462913254
199998824,2.9285265412519337,0.9772727272727273,0.9777543032291961,0.9734995107500104
199998823,2.9229951736158792,0.9797392529950669,0.9788087904645472,0.9644471301562652
199998822,2.902085635414827,0.9723396758280479,0.9717943961535493,0.9579515634332298
199998821,2.907661633452344,0.9737491190979564,0.9732998105159892,0.9606127038383987
199998820,2.893653068321045,0.970754052149401,0.9698635764920309,0.9530354396796131
199998819,2.9226222570971387,0.974277660324172,0.9751656428886227,0.9731789538843441
199998818,2.8886791358808486,0.9705778717406625,0.969198639499822,0.9489026246403645
199998817,2.933986082496737,0.9783298097251586,0.9789985234688771,0.9766577493027014
199998816,2.5928275115549386,0.8574700493305144,0.8644607922473402,0.870896669977084
199998815,2.9354467654140146,0.9800916138125441,0.980322919597527,0.9750322320039435
199998814,2.9310063821054824,0.9788583509513742,0.9790586553856038,0.9730893757685042
199998813,2.931669628797624,0.9785059901338972,0.978889588837126,0.9742740498266009
199998812,2.933199907457534,0.9795630725863284,0.9797468732648269,0.9738899616063785
199998811,2.9144268805458977,0.9737491190979564,0.9739999800805244,0.9666777813674169
199998810,2.9510969566738,0.9859055673009162,0.985756579029274,0.9794348103436097
199998809,2.8531569772996472,0.948907681465821,0.9513295004942521,0.9529197953395742
199998808,2.7691273842298028,0.9385130373502466,0.9351485370390196,0.8954658098405364
199998807,2.941791031916971,0.9823819591261451,0.9824813192668638,0.9769277535239622
199998806,2.9208885902817134,0.9783298097251586,0.9776718863992311,0.9648868941573236
199998805,2.890009075768991,0.9709302325581395,0.9695703867117178,0.9495084564991336
199998804,2.9383715363491216,0.9829105003523608,0.9824861746390219,0.972974861357739
199998803,2.9302670822314765,0.9804439746300211,0.9800313482746,0.9697917593268555
199998802,2.733312101036533,0.9282945736434108,0.924441569953463,0.8805759574396592
199998801,2.9375023584669733,0.9795630725863284,0.9801706601065194,0.9777686257741256
199998800,2.682538077694007,0.9136715997181113,0.9090693372043516,0.8597971407715441
199998799,2.9107761682480056,0.9695207892882312,0.970810374062851,0.9704450048969236
199998798,2.885385122273715,0.9600070472163496,0.9619340067776014,0.9634440682797643
199998797,2.914327290879236,0.9702255109231853,0.9716275705460675,0.9724742094099831
199998796,2.8855200868616624,0.9696969696969697,0.9682876969849384,0.9475354201797545
199998795,2.9297969858569877,0.9811486962649754,0.9804431834309802,0.9682051061610321
199998794,1.5877197010629325,0.5398167723749119,0.5144981412639404,0.53340478742408
199998793,2.8847510930409346,0.9644115574348132,0.9648119975001058,0.9555275381060153
199998792,2.850179667179431,0.9605355884425651,0.9584932908716514,0.9311507878652147
199998791,2.941242212461915,0.9837914023960536,0.9833602661241928,0.9740905439416687
199998790,2.927014680640551,0.9797392529950669,0.9792325773062396,0.9680428503392445
199998789,2.943464755592939,0.9818534178999295,0.9822922087461438,0.9793191289468658
199998788,2.8239941593391396,0.9533121916842847,0.9509277495723538,0.9197542180825011
199998787,2.9444345478111047,0.9834390415785764,0.9834491567837019,0.9775463494488263
